,Unnamed: 0,away,home,id,match,stadium,stage,time,tv,y,year,home_score,away_score,weather,temperature,humidity,referee,home_team,home_01,home_02,home_03,home_04,home_05,home_06,home_07,home_08,home_09,home_10,home_11,away_team,away_01,away_02,away_03,away_04,away_05,away_06,away_07,away_08,away_09,away_10,away_11,address,capa,NHK,NHK_2,mean,temperature-humidity,アビスパ福岡,アルビレックス新潟,カターレ富山,カマタマーレ讃岐,ガイナーレ鳥取,ガンバ大阪,ギラヴァンツ北九州,コンサドーレ札幌,サガン鳥栖,サンフレッチェ広島,ザスパクサツ群馬,ザスパ草津,ジェフユナイテッド千葉,ジュビロ磐田,セレッソ大阪,ファジアーノ岡山,ベガルタ仙台,モンテディオ山形,ロアッソ熊本,ヴァンフォーレ甲府,ヴィッセル神戸,京都サンガF.C.,名古屋グランパス,大分トリニータ,大宮アルディージャ,川崎フロンターレ,徳島ヴォルティス,愛媛ＦＣ,東京ヴェルディ,松本山雅ＦＣ,柏レイソル,栃木ＳＣ,横浜Ｆ・マリノス,横浜ＦＣ,水戸ホーリーホック,浦和レッズ,清水エスパルス,湘南ベルマーレ,鹿島アントラーズ,ＦＣ岐阜,ＦＣ東京,ＦＣ町田ゼルビア,Ｖ・ファーレン長崎,month,day,n_tv
806,806,ガイナーレ鳥取,横浜ＦＣ,14566,２５,ニッパツ三ツ沢球技場,Ｊ２,36,スカパー／ｅ２／スカパー光,9687.0,2012,3,1,曇,22.4,73,森川　浩次,横浜ＦＣ,シュナイダー　潤之介,杉山　新,ペ　スンジン,堀之内　聖,阿部　巧,八角　剛史,髙地　系治,中里　崇宏,野崎　陽介,カイオ,大久保　哲哉,ガイナーレ鳥取,井上　敦史,尾崎　瑛一郎,柳楽　智和,戸川　健太,藤本　修司,森　英次郎,三浦　旭人,美尾　敦,鶴見　聡貴,小井手　翔太,久保　裕一,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,0,0,0.41360799528818903,70.19348,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,07,6.0,3
807,807,湘南ベルマーレ,横浜ＦＣ,14588,２７,ニッパツ三ツ沢球技場,Ｊ２,36,スカパー／ｅ２／スカパー光,7616.0,2012,1,0,晴,27.8,69,ケビン　フレンド,横浜ＦＣ,シュナイダー　潤之介,杉山　新,ペ　スンジン,堀之内　聖,中野　洋司,八角　剛史,髙地　系治,武岡　優斗,野崎　陽介,難波　宏明,田原　豊,湘南ベルマーレ,松本　拓也,山口　貴弘,大野　和成,島村　毅,三原　向平,古林　将太,遠藤　航,永木　亮太,キリノ,馬場　賢治,古橋　達弥,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,0,0,0.41360799528818903,77.94118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,08,6.0,3
808,808,水戸ホーリーホック,横浜ＦＣ,14622,３０,ニッパツ三ツ沢球技場,Ｊ２,38,スカパー／ｅ２／スカパー光,3752.0,2012,2,1,晴,27.1,71,吉田　哲朗,横浜ＦＣ,シュナイダー　潤之介,井手口　正昭,ペ　スンジン,渡邉　将基,阿部　巧,寺田　紳一,佐藤　謙介,武岡　優斗,髙地　系治,野崎　陽介,田原　豊,水戸ホーリーホック,本間　幸司,市川　大祐,吉本　一謙,尾本　敬,輪湖　直樹,西岡　謙太,ロメロ　フランク,小澤　司,橋本　晃司,星原　健太,鈴木　隆行,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,0,0,0.41360799528818903,77.14659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,08,2.0,3
809,809,栃木ＳＣ,横浜ＦＣ,14643,３２,ニッパツ三ツ沢球技場,Ｊ２,37,スカパー／ｅ２／スカパー光,5758.0,2012,1,3,雨,24.6,79,塚田　智宏,横浜ＦＣ,シュナイダー　潤之介,井手口　正昭,ペ　スンジン,堀之内　聖,阿部　巧,寺田　紳一,佐藤　謙介,野崎　陽介,髙地　系治,田原　豊,大久保　哲哉,栃木ＳＣ,武田　博行,赤井　秀行,宇佐美　宏和,當間　建文,田中　雄大,杉本　真,小野寺　達也,パウリーニョ,菊岡　拓朗,廣瀬　浩二,サビア,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,0,0,0.41360799528818903,74.16866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,09,6.0,3
810,810,松本山雅ＦＣ,横浜ＦＣ,14667,３４,ニッパツ三ツ沢球技場,Ｊ２,26,スカパー／ｅ２／スカパー光,7048.0,2012,1,1,晴,32.9,49,上田　益也,横浜ＦＣ,シュナイダー　潤之介,杉山　新,ペ　スンジン,森本　良,阿部　巧,寺田　紳一,佐藤　謙介,武岡　優斗,小野瀬　康介,カイオ,大久保　哲哉,松本山雅ＦＣ,白井　裕人,多々良　敦斗,飯田　真輝,飯尾　和也,鐡戸　裕史,ユン　ソンヨル,喜山　康平,藤川　祐司,楠瀬　章仁,船山　貴之,塩沢　勝吾,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,0,0,0.41360799528818903,81.90179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,09,,3
811,811,ギラヴァンツ北九州,横浜ＦＣ,14709,３８,ニッパツ三ツ沢球技場,Ｊ２,26,スカパー！／スカパー！プレミアムサービス,5543.0,2012,1,2,雨,15.8,92,東城　穣,横浜ＦＣ,シュナイダー　潤之介,井手口　正昭,ペ　スンジン,森本　良,阿部　巧,中里　崇宏,寺田　紳一,武岡　優斗,髙地　系治,野崎　陽介,カイオ,ギラヴァンツ北九州,佐藤　優也,関　光博,川鍋　良祐,宮本　亨,冨士　祐樹,竹内　涼,木村　祐志,鈴木　慎吾,安田　晃大,端戸　仁,常盤　聡,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,0,0,0.41360799528818903,60.33264,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,6.0,2
812,812,ザスパ草津,横浜ＦＣ,14733,４０,ニッパツ三ツ沢球技場,Ｊ２,36,スカパー！／スカパー！プレミアムサービス,4899.0,2012,3,0,雨,14.1,95,池内　明彦,横浜ＦＣ,シュナイダー　潤之介,井手口　正昭,渡邉　将基,堀之内　聖,阿部　巧,寺田　紳一,髙地　系治,武岡　優斗,野崎　陽介,カイオ,大久保　哲哉,ザスパ草津,北　一真,小柳　達司,乾　大知,御厨　貴文,永田　拓也,小林　竜樹,松下　裕樹,櫻田　和樹,横山　翔平,アレックス　ラファエル,金　成勇,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,0,0,0.41360799528818903,57.39704999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,6.0,2
813,813,ＦＣ岐阜,横浜ＦＣ,14755,４２,ニッパツ三ツ沢球技場,Ｊ２,26,スカパー！／スカパー！プレミアムサービス,8034.0,2012,3,2,曇,14.0,52,野田　祐樹,横浜ＦＣ,シュナイダー　潤之介,井手口　正昭,堀之内　聖,森本　良,阿部　巧,寺田　紳一,髙地　系治,武岡　優斗,野崎　陽介,カイオ,大久保　哲哉,ＦＣ岐阜,時久　省吾,森安　洋文,田中　秀人,関田　寛士,村上　一樹,山﨑　正登,李　漢宰,服部　年宏,染矢　一樹,樋口　寛規,佐藤　洸一,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,0,0,0.41360799528818903,57.411199999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,11,6.0,2
814,814,大分トリニータ,横浜Ｆ・マリノス,14958,１４,ニッパツ三ツ沢球技場,Ｊ１,38,スカパー！／スカパー！プレミアムサービス,12537.0,2013,1,1,晴,27.1,76,東城　穣,横浜Ｆ・マリノス,榎本　哲也,小林　祐三,栗原　勇蔵,中澤　佑二,ドゥトラ,中町　公祐,富澤　清太郎,兵藤　慎剛,中村　俊輔,齋藤　学,マルキーニョス,大分トリニータ,丹野　研太,高木　和道,阪田　章裕,安川　有,為田　大貴,木村　祐志,ロドリゴ　マンシャ,チェ　ジョンハン,松田　力,西　弘則,高松　大樹,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,0,0,0.41360799528818903,77.77304000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,07,5.0,2
815,815,サガン鳥栖,横浜Ｆ・マリノス,15012,２０,ニッパツ三ツ沢球技場,Ｊ１,38,スカパー！／スカパー！プレミアムサービス,13427.0,2013,2,1,晴,32.8,64,家本　政明,横浜Ｆ・マリノス,榎本　哲也,小林　祐三,栗原　勇蔵,中澤　佑二,ドゥトラ,中町　公祐,富澤　清太郎,端戸　仁,中村　俊輔,兵藤　慎剛,マルキーニョス,サガン鳥栖,藤嶋　栄介,丹羽　竜平,菊地　直哉,呂　成海,金井　貢史,早坂　良太,ニルソン,高橋　義希,金　民友,池田　圭,豊田　陽平,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,0,0,0.41360799528818903,84.49807999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,08,5.0,2
816,816,清水エスパルス,横浜Ｆ・マリノス,15062,２６,ニッパツ三ツ沢球技場,Ｊ１,38,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１,13416.0,2013,1,0,晴,24.6,78,松尾　一,横浜Ｆ・マリノス,榎本　哲也,小林　祐三,栗原　勇蔵,中澤　佑二,ドゥトラ,中町　公祐,富澤　清太郎,兵藤　慎剛,中村　俊輔,齋藤　学,マルキーニョス,清水エスパルス,櫛引　政敏,杉山　浩太,村松　大輔,カルフィン　ヨン　ア　ピン,河井　陽介,石毛　秀樹,本田　拓也,竹内　涼,大前　元紀,高木　俊幸,ラドンチッチ,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,0,1,0.41360799528818903,74.06812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,09,5.0,3
817,817,徳島ヴォルティス,横浜ＦＣ,15159,２,ニッパツ三ツ沢球技場,Ｊ２,32,スカパー！／スカパー！プレミアムサービス,8437.0,2013,2,2,曇,14.1,26,前田　拓哉,横浜ＦＣ,柴崎　貴広,市村　篤司,ペ　スンジン,野上　結貴,西嶋　弘之,松下　裕樹,寺田　紳一,内田　智也,髙地　系治,武岡　優斗,大久保　哲哉,徳島ヴォルティス,松井　謙弥,大久保　裕樹,斉藤　大介,那須川　将大,青山　隼,柴崎　晃誠,太田　圭輔,藤原　広太朗,大﨑　淳矢,高崎　寛之,津田　知宏,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,0,0,0.41360799528818903,57.63234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,03,6.0,2
818,818,ファジアーノ岡山,横浜ＦＣ,15194,５,ニッパツ三ツ沢球技場,Ｊ２,32,スカパー！／スカパー！プレミアムサービス,4271.0,2013,0,1,晴,13.8,50,三上　正一郎,横浜ＦＣ,柴崎　貴広,野上　結貴,ペ　スンジン,森下　俊,西嶋　弘之,松下　裕樹,寺田　紳一,内田　智也,中里　崇宏,武岡　優斗,田原　豊,ファジアーノ岡山,中林　洋次,後藤　圭太,竹田　忠嗣,植田　龍仁朗,田中　奏一,千明　聖典,島田　譲,田所　諒,関戸　健二,押谷　祐樹,桒田　慎一朗,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,0,0,0.41360799528818903,57.159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,03,6.0,2
819,819,ロアッソ熊本,横浜ＦＣ,15215,７,ニッパツ三ツ沢球技場,Ｊ２,32,スカパー！／スカパー！プレミアムサービス,3086.0,2013,0,0,晴一時雨,17.4,30,東城　穣,横浜ＦＣ,柴崎　貴広,野上　結貴,ペ　スンジン,森下　俊,西嶋　弘之,松下　裕樹,寺田　紳一,佐藤　謙介,武岡　優斗,小野瀬　康介,黒津　勝,ロアッソ熊本,南　雄太,藏川　洋平,吉井　孝輔,矢野　大輔,片山　奨典,仲間　隼斗,黒木　晃平,原田　拓,藤本　主税,齊藤　和樹,ファビオ,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,0,0,0.41360799528818903,61.2718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,04,6.0,2
820,820,Ｖ・ファーレン長崎,横浜ＦＣ,15233,９,ニッパツ三ツ沢球技場,Ｊ２,38,スカパー！／スカパー！プレミアムサービス,2690.0,2013,1,2,晴,19.3,57,上田　益也,横浜ＦＣ,柴崎　貴広,野上　結貴,ペ　スンジン,森下　俊,西嶋　弘之,佐藤　謙介,松下　裕樹,武岡　優斗,寺田　紳一,黒津　勝,大久保　哲哉,Ｖ・ファーレン長崎,金山　隼樹,藤井　大輔,山口　貴弘,髙杉　亮太,金久保　彩,岩間　雄大,井上　裕大,山田　晃平,佐藤　洸一,小笠原　侑生,水永　翔馬,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,0,0,0.41360799528818903,64.67299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,04,2.0,2
821,821,ヴィッセル神戸,横浜ＦＣ,15248,１０,ニッパツ三ツ沢球技場,Ｊ２,32,スカパー！／スカパー！プレミアムサービス,4328.0,2013,1,2,曇,10.4,53,松尾　一,横浜ＦＣ,柴崎　貴広,野上　結貴,ペ　スンジン,森下　俊,森本　良,松下　裕樹,佐藤　謙介,武岡　優斗,小野瀬　康介,青木　翔大,大久保　哲哉,ヴィッセル神戸,山本　海人,大屋　翼,イ　グァンソン,岩波　拓也,田中　英雄,ポポ,杉浦　恭平,奥井　諒,マジーニョ,相馬　崇人,田代　有三,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,0,0,0.41360799528818903,52.601879999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,04,6.0,2
822,822,アビスパ福岡,横浜ＦＣ,15275,１３,ニッパツ三ツ沢球技場,Ｊ２,26,スカパー！／スカパー！プレミアムサービス,6387.0,2013,0,1,晴,24.4,23,吉田　寿光,横浜ＦＣ,シュナイダー　潤之介,武岡　優斗,野上　結貴,渡辺　匠,森本　良,寺田　紳一,松下　裕樹,小野瀬　康介,内田　智也,大久保　哲哉,三浦　知良,アビスパ福岡,水谷　雄一,堤　俊輔,古賀　正紘,パク　ゴン,尾亦　弘友希,中原　秀人,岡田　隆,船山　祐二,金森　健志,オズマール,西田　剛,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,0,0,0.41360799528818903,68.33088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,05,,2
823,823,愛媛ＦＣ,横浜ＦＣ,15293,１４,ニッパツ三ツ沢球技場,Ｊ２,32,スカパー！／スカパー！プレミアムサービス,5024.0,2013,0,0,晴,20.5,57,榎本　一慶,横浜ＦＣ,シュナイダー　潤之介,武岡　優斗,野上　結貴,渡辺　匠,森本　良,松下　裕樹,寺田　紳一,野崎　陽介,佐藤　謙介,田原　豊,黒津　勝,愛媛ＦＣ,秋元　陽太,関根　永悟,園田　拓也,小原　章吾,浦田　延尚,三原　向平,村上　巧,トミッチ,赤井　秀一,河原　和寿,加藤　大,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,0,0,0.41360799528818903,66.32215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,05,6.0,2
824,824,コンサドーレ札幌,横浜ＦＣ,15320,１７,ニッパツ三ツ沢球技場,Ｊ２,28,スカパー！／スカパー！プレミアムサービス,7135.0,2013,0,2,曇,21.7,30,上村　篤史,横浜ＦＣ,シュナイダー　潤之介,武岡　優斗,野上　結貴,森下　俊,森本　良,佐藤　謙介,中里　崇宏,寺田　紳一,内田　智也,黒津　勝,大久保　哲哉,コンサドーレ札幌,杉山　哲,日高　拓磨,奈良　竜樹,チョ　ソンジン,松本　怜大,深井　一希,河合　竜二,荒野　拓馬,上里　一将,砂川　誠,前田　俊介,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,0,0,0.41360799528818903,66.03190000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,06,5.0,2
825,825,ガイナーレ鳥取,横浜ＦＣ,15334,１８,ニッパツ三ツ沢球技場,Ｊ２,34,スカパー！／スカパー！プレミアムサービス,11482.0,2013,2,1,晴,21.9,56,日高　晴樹,横浜ＦＣ,シュナイダー　潤之介,武岡　優斗,ペ　スンジン,野上　結貴,森下　俊,佐藤　謙介,松下　裕樹,寺田　紳一,内田　智也,黒津　勝,大久保　哲哉,ガイナーレ鳥取,杉本　拓也,林堂　眞,横竹　翔,柳楽　智和,尾崎　瑛一郎,鮫島　晃太,田中　雄大,森　英次郎,住田　貴彦,久保　裕一,永里　源気,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,0,0,0.41360799528818903,68.17236,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,06,5.0,2
826,826,カターレ富山,横浜ＦＣ,15354,２０,ニッパツ三ツ沢球技場,Ｊ２,36,スカパー！／スカパー！プレミアムサービス,4561.0,2013,2,1,晴,22.2,66,河合　英治,横浜ＦＣ,シュナイダー　潤之介,武岡　優斗,ペ　スンジン,野上　結貴,中島　崇典,佐藤　謙介,松下　裕樹,寺田　紳一,内田　智也,黒津　勝,大久保　哲哉,カターレ富山,守田　達弥,平出　涼,御厨　貴文,池端　陽介,舩津　徹也,大山　俊輔,國吉　貴博,朝日　大輔,ソ　ヨンドク,木村　勝太,三根　和起,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,0,0,0.41360799528818903,69.34948,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,06,5.0,2
827,827,栃木ＳＣ,横浜ＦＣ,15375,２２,ニッパツ三ツ沢球技場,Ｊ２,38,スカパー！／スカパー！プレミアムサービス,2812.0,2013,3,1,曇,22.9,71,扇谷　健司,横浜ＦＣ,柴崎　貴広,野上　結貴,ペ　スンジン,森下　俊,中島　崇典,佐藤　謙介,松下　裕樹,武岡　優斗,野崎　陽介,大久保　哲哉,三浦　知良,栃木ＳＣ,榎本　達也,赤井　秀行,大和田　真史,當間　建文,西岡　大輝,クリスティアーノ,三都主　アレサンドロ,チャ　ヨンファン,菊岡　拓朗,久木野　聡,廣瀬　浩二,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,0,0,0.41360799528818903,70.79240999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,07,2.0,2
828,828,東京ヴェルディ,横浜ＦＣ,15409,２５,ニッパツ三ツ沢球技場,Ｊ２,36,スカパー！／スカパー！プレミアムサービス,7324.0,2013,2,3,晴,24.0,50,岡部　拓人,横浜ＦＣ,シュナイダー　潤之介,野上　結貴,ペ　スンジン,森下　俊,中島　崇典,松下　裕樹,中里　崇宏,内田　智也,武岡　優斗,大久保　哲哉,寺田　紳一,東京ヴェルディ,佐藤　優也,井林　章,刀根　亮輔,石神　直哉,森　勇介,鈴木　惇,小池　純輝,西　紀寛,飯尾　一慶,高原　直泰,常盤　聡,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,0,0,0.41360799528818903,70.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,07,5.0,2
829,829,ギラヴァンツ北九州,横浜ＦＣ,15429,２７,ニッパツ三ツ沢球技場,Ｊ２,36,スカパー！／スカパー！プレミアムサービス,4458.0,2013,1,2,曇,27.3,63,今村　義朗,横浜ＦＣ,柴崎　貴広,武岡　優斗,ペ　スンジン,野上　結貴,森下　俊,松下　裕樹,中里　崇宏,寺田　紳一,内田　智也,黒津　勝,三浦　知良,ギラヴァンツ北九州,武田　博行,宮本　亨,渡邉　将基,前田　和哉,冨士　祐樹,新井　純平,八角　剛史,井上　翔太,森村　昂太,池元　友樹,キム　ドンフィ,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,0,0,0.41360799528818903,76.43101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,08,6.0,2
830,830,京都サンガF.C.,横浜ＦＣ,15453,２９,ニッパツ三ツ沢球技場,Ｊ２,36,スカパー！／スカパー！プレミアムサービス,5309.0,2013,1,0,晴,28.4,54,篠藤　巧,横浜ＦＣ,シュナイダー　潤之介,野上　結貴,ペ　スンジン,渡辺　匠,森下　俊,松下　裕樹,髙地　系治,武岡　優斗,野崎　陽介,寺田　紳一,永井　雄一郎,京都サンガF.C.,オ　スンフン,安藤　淳,酒井　隆介,バヤリッツァ,福村　貴幸,秋本　倫孝,横谷　繁,工藤　浩平,駒井　善成,原　一樹,山瀬　功治,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,0,0,0.41360799528818903,76.76464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,08,6.0,2
831,831,ガンバ大阪,横浜ＦＣ,15475,３１,ニッパツ三ツ沢球技場,Ｊ２,36,スカパー！／スカパー！プレミアムサービス,12490.0,2013,2,2,曇,25.4,66,廣瀬　格,横浜ＦＣ,シュナイダー　潤之介,武岡　優斗,野上　結貴,森本　良,中島　崇典,佐藤　謙介,髙地　系治,寺田　紳一,野崎　陽介,永井　雄一郎,三浦　知良,ガンバ大阪,藤ヶ谷　陽介,加地　亮,西野　貴治,今野　泰幸,藤春　廣輝,内田　達也,明神　智和,大森　晃太郎,遠藤　保仁,ロチャ,宇佐美　貴史,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,0,0,0.41360799528818903,74.03236,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,08,6.0,2
832,832,ザスパクサツ群馬,横浜ＦＣ,15486,３２,ニッパツ三ツ沢球技場,Ｊ２,36,スカパー！／スカパー！プレミアムサービス,4127.0,2013,2,0,晴,28.3,53,河合　英治,横浜ＦＣ,シュナイダー　潤之介,武岡　優斗,森本　良,野上　結貴,中島　崇典,佐藤　謙介,髙地　系治,寺田　紳一,野崎　陽介,永井　雄一郎,三浦　知良,ザスパクサツ群馬,北　一真,小柳　達司,有薗　真吾,乾　大知,クォン　ハンジン,黄　誠秀,夛田　凌輔,永田　亮太,加藤　弘堅,平繁　龍一,青木　孝太,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,0,0,0.41360799528818903,76.49301,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,09,6.0,2
